#time,	NE,	NI
14587	0.0016	0.0004
14588	0.005	0.0002
14589	0.2482	0.0384
14590	0.3986	0.0606
14591	0.386	0.0688
14592	0.2324	0.0528
14593	0.129	0.0148
14594	0.152	0.0216
14595	0.0296	0.0086
14596	0.0206	0.0086
14597	0.1176	0.0214
14598	0.297	0.0394
14599	0.4066	0.0576
14600	0.3852	0.067
14601	0.2198	0.0452
14602	0.1522	0.0148
14603	0.05	0.0112
14604	0.0322	0.0092
14605	0.0556	0.0202
14606	0.1016	0.0028
14607	0.311	0.052
14608	0.3828	0.0574
14609	0.3702	0.068
14610	0.2398	0.0434
14611	0.1042	0.0058
14612	0.025	0.0058
14613	0.0572	0.0192
14614	0.0068	0.0098
14615	0.1136	0.024
14616	0.2992	0.0486
14617	0.4182	0.0608
14618	0.3994	0.072
14619	0.2232	0.042
14620	0.0958	0.003
14621	0.0472	0.0112
14622	0.0364	0.0108
14623	0.0192	0.0208
14624	0.1016	0.008
14625	0.3316	0.0462
14626	0.4434	0.065
14627	0.3998	0.0774
14628	0.2628	0.0446
14629	0.1614	0.0124
14630	0.0304	0.0068
14631	0.0924	0.0228
14632	0.0658	0.02
14633	0.0992	0.0002
14634	0.312	0.0498
14635	0.4296	0.0578
14636	0.3924	0.0716
14637	0.1972	0.0332
14638	0.052	0.0008
14639	0.0582	0.0142
14640	0.0838	0.021
14641	0.0324	0.0118
14642	0.1228	0.013
14643	0.3472	0.0574
14644	0.4342	0.0582
14645	0.351	0.0762
14646	0.1528	0.0262
14647	0.1106	0.01
14648	0.0876	0.0208
14649	0.0466	0.0132
14650	0.0008	0.0066
14651	0.1388	0.0202
14652	0.3378	0.0548
14653	0.4416	0.0584
14654	0.3226	0.0736
14655	0.1228	0.0212
14656	0.1294	0.0144
14657	0.0878	0.0204
14658	0.0292	0.0092
14659	0.023	0.0092
14660	0.2296	0.0442
14661	0.3576	0.0578
14662	0.4496	0.0598
14663	0.313	0.0736
14664	0.1342	0.016
14665	0.1712	0.0202
14666	0.047	0.0118
14667	0.0252	0.0092
14668	0.0736	0.0212
14669	0.1548	0.0324
14670	0.354	0.0734
14671	0.4216	0.0578
14672	0.3048	0.0718
14673	0.1486	0.0178
14674	0.1158	0.0138
14675	0.0366	0.0098
14676	0.0732	0.0204
14677	0.0132	0.0084
14678	0.2144	0.033
14679	0.3908	0.0716
14680	0.4234	0.055
14681	0.3322	0.0708
14682	0.1306	0.0122
14683	0.1106	0.0106
14684	0.078	0.02
14685	0.0222	0.0098
14686	0.0156	0.0096
14687	0.2434	0.037
14688	0.3938	0.0684
14689	0.4224	0.06
14690	0.2874	0.0664
14691	0.0888	0.0064
14692	0.103	0.0166
14693	0.0398	0.011
14694	0.0184	0.01
14695	0.0158	0.0132
14696	0.1938	0.024
14697	0.4012	0.0704
14698	0.4192	0.057
14699	0.2916	0.0614
14700	0.1278	0.011
14701	0.11	0.0118
14702	0.0362	0.01
14703	0.089	0.022
14704	0.0568	0.0136
14705	0.2518	0.024
14706	0.437	0.0776
14707	0.3964	0.063
14708	0.304	0.0536
14709	0.0946	0.0048
14710	0.0586	0.0044
14711	0.0584	0.016
14712	0.0102	0.016
14713	0.017	0.0004
14714	0.267	0.0242
14715	0.4848	0.0826
14716	0.4224	0.0646
14717	0.3162	0.0512
14718	0.1446	0.0016
14719	0.1246	0.0082
14720	0.0712	0.0178
14721	0.0186	0.0108
14722	0.0144	0.0002
14723	0.286	0.049
14724	0.4746	0.0786
14725	0.4128	0.0718
14726	0.2734	0.0486
14727	0.1244	0.0018
14728	0.1152	0.01
14729	0.0462	0.0122
14730	0.0006	0.009
14731	0.0054	0.0024
14732	0.1342	0.0236
14733	0.3906	0.0466
14734	0.4802	0.0834
14735	0.3342	0.0648
14736	0.2846	0.0348
14737	0.2638	0.0224
14738	0.0086	0
14739	0.001	0.0128
14740	0.0338	0.0002
14741	0.1924	0.0238
14742	0.397	0.0446
14743	0.4368	0.0794
14744	0.2906	0.048
14745	0.3076	0.0476
14746	0.1876	0.0002
14747	0.0818	0.022
14748	0.0008	0.0006
14749	0.0208	0.0002
14750	0.1624	0.0192
14751	0.395	0.0366
14752	0.4674	0.0858
14753	0.352	0.0478
14754	0.4552	0.0512
14755	0.3032	0.022
14756	0.0072	0.0004
14757	0.001	0.0006
14758	0.002	0
14759	0.0336	0.0096
14760	0.1976	0.0088
14761	0.503	0.099
14762	0.377	0.0636
14763	0.3192	0.0576
14764	0.131	0.0034
14765	0.0722	0.0034
14766	0.001	0
14767	0.0004	0
14768	0.0048	0.0002
14769	0.0938	0.0262
14770	0.3938	0.0416
14771	0.5838	0.1002
14772	0.381	0.0768
14773	0.256	0.0134
14774	0.2948	0.0206
14775	0.0512	0.0002
14776	0.0008	0.0004
14777	0.0702	0.0264
14778	0.0336	0.0002
14779	0.356	0.0282
14780	0.566	0.0956
14781	0.3064	0.0716
14782	0.1188	0.0064
14783	0.1112	0.0232
14784	0.0584	0.0122
14785	0.1848	0.0372
14786	0.1028	0.0292
14787	0.039	0
14788	0.3418	0.0294
14789	0.5314	0.0908
14790	0.3448	0.0686
14791	0.056	0.01
14792	0.0726	0.0168
14793	0.13	0.0306
14794	0.185	0.0432
14795	0.0872	0.0272
14796	0.0442	0.0002
14797	0.3276	0.0342
14798	0.5028	0.0838
14799	0.2882	0.0676
14800	0.051	0.0122
14801	0.0934	0.0216
14802	0.1478	0.031
14803	0.186	0.0498
14804	0.0008	0.0208
14805	0.0526	0
14806	0.3088	0.033
14807	0.5126	0.0788
14808	0.2926	0.0714
14809	0.0704	0.0168
14810	0.0966	0.0214
14811	0.237	0.0454
14812	0.128	0.035
14813	0.0002	0
14814	0.06	0
14815	0.2954	0.0356
14816	0.4406	0.0732
14817	0.2548	0.0644
14818	0.1114	0.0268
14819	0.1736	0.04
14820	0.2178	0.0462
14821	0.1084	0.0298
14822	0.0012	0.0006
14823	0.0702	0.0002
14824	0.2844	0.037
14825	0.3794	0.0638
14826	0.2768	0.07
14827	0.1416	0.0342
14828	0.1978	0.044
14829	0.2042	0.047
14830	0.0898	0.0248
14831	0.0012	0.0002
14832	0.0774	0.0002
14833	0.2668	0.034
14834	0.3252	0.053
14835	0.2754	0.0662
14836	0.1702	0.0352
14837	0.2328	0.0514
14838	0.1928	0.0476
14839	0.001	0.0002
14840	0.0002	0
14841	0.0658	0
14842	0.254	0.0308
14843	0.318	0.0534
14844	0.2714	0.0652
14845	0.2032	0.0454
14846	0.2832	0.0484
14847	0.2634	0.043
14848	0.0012	0.0002
14849	0.0004	0.0002
14850	0.0526	0.0002
14851	0.2388	0.0276
14852	0.3058	0.0528
14853	0.2782	0.0658
14854	0.216	0.0474
14855	0.275	0.0494
14856	0.2648	0.0388
14857	0.001	0
14858	0.0006	0.0004
14859	0.0402	0.0004
14860	0.2244	0.0246
14861	0.3238	0.0522
14862	0.3054	0.071
14863	0.2296	0.052
14864	0.2556	0.0482
14865	0.2716	0.0336
14866	0.0018	0
14867	0.0004	0.0004
14868	0.0278	0
14869	0.2088	0.0212
14870	0.3428	0.052
14871	0.3474	0.077
14872	0.2414	0.0532
14873	0.2526	0.0496
14874	0.282	0.0286
14875	0.002	0.0002
14876	0.0008	0
14877	0.0138	0
14878	0.1864	0.0152
14879	0.3844	0.0662
14880	0.3566	0.0764
14881	0.2548	0.0558
14882	0.2342	0.0508
14883	0.2472	0.0234
14884	0.001	0.0002
14885	0.0002	0.0002
14886	0.0006	0
14887	0.187	0
14888	0.4482	0.0666
14889	0.4006	0.0854
14890	0.2796	0.0584
14891	0.3154	0.05
14892	0.3758	0.0002
14893	0.0042	0
14894	0.0008	0
14895	0.0002	0
14896	0.1792	0.0002
14897	0.4534	0.067
14898	0.4172	0.0868
14899	0.342	0.0614
14900	0.4804	0.0456
14901	0.3856	0
14902	0.004	0
14903	0.0008	0.0006
14904	0.0006	0
14905	0.0038	0.0014
14906	0.0566	0.0144
14907	0.3664	0.0358
14908	0.6466	0.1204
14909	0.4292	0.0872
14910	0.3146	0.0024
14911	0.2686	0.0022
14912	0.0754	0.0004
14913	0.0008	0.0032
14914	0.0006	0.0004
14915	0.001	0
14916	0.0734	0.0222
14917	0.4326	0.0256
14918	0.6522	0.1366
14919	0.3438	0.0562
14920	0.2206	0
14921	0.2686	0.0236
14922	0.0482	0.0004
14923	0.0002	0
14924	0.0096	0
14925	0.0336	0.008
14926	0.3628	0.0246
14927	0.7304	0.1482
14928	0.3756	0.0582
14929	0.2772	0.0234
14930	0.1854	0
14931	0.1202	0.0002
14932	0.0018	0
14933	0.0008	0
14934	0.0004	0.0002
14935	0.0624	0.0154
14936	0.563	0.0698
14937	0.6456	0.1492
14938	0.3422	0.0436
14939	0.298	0.0006
14940	0.3028	0.0024
14941	0.0788	0.0018
14942	0.001	0
14943	0.002	0.0036
14944	0.0466	0.01
14945	0.4128	0.033
14946	0.6964	0.1506
14947	0.2982	0.0744
14948	0.2962	0.032
14949	0.3592	0.0322
14950	0.1274	0
14951	0.055	0.019
14952	0.0004	0.0002
14953	0.0008	0.0006
14954	0.004	0.0002
14955	0.156	0.0374
14956	0.4696	0.1042
14957	0.4554	0.0916
14958	0.2662	0.0478
14959	0.2908	0.0358
14960	0.185	0.0042
14961	0.0158	0
14962	0.0002	0
14963	0.0562	0.0004
14964	0.228	0.024
14965	0.4868	0.0774
14966	0.4716	0.0994
14967	0.2758	0.0576
14968	0.3798	0.0232
14969	0.1362	0.0006
14970	0.001	0.0008
14971	0.0004	0.0002
14972	0.0196	0.0002
14973	0.1196	0.013
14974	0.488	0.0742
14975	0.5796	0.1074
14976	0.3818	0.0658
14977	0.3826	0.0002
14978	0.2722	0
14979	0.023	0.0004
14980	0.001	0.0004
14981	0.0006	0.0004
14982	0.0006	0
14983	0.01	0.0002
14984	0.329	0.0658
14985	0.6014	0.1618
14986	0.3006	0.003
14987	0.3094	0.0046
14988	0.3488	0.0218
14989	0.2492	0.0002
14990	0.0012	0.0002
14991	0.0004	0.0004
14992	0.0628	0.0178
14993	0.6146	0.022
14994	0.646	0.161
14995	0.1044	0.0036
14996	0.1146	0.0032
14997	0.1676	0.0098
14998	0.1478	0.0174
14999	0.0196	0.0134
15000	0.0554	0.0154
15001	0.0302	0.0042
15002	0.6598	0.0316
15003	0.6268	0.156
15004	0.0628	0
15005	0.0622	0.0002
15006	0.0392	0.0002
15007	0.0152	0
15008	0.01	0.0006
15009	0.0362	0.009
15010	0.0376	0.011
15011	0.6708	0.031
15012	0.6806	0.1654
15013	0.2816	0.0116
15014	0.1904	0.0002
15015	0.128	0.0004
15016	0.056	0.0002
15017	0.0002	0.0002
15018	0.0008	0.0002
15019	0.0008	0
15020	0.06	0.0188
15021	0.5042	0.0002
15022	0.7116	0.1782
15023	0.2364	0.0004
15024	0.2286	0
15025	0.228	0
15026	0.0832	0.0004
15027	0.0004	0.0004
15028	0.0012	0.0002
15029	0.0012	0.0002
15030	0.0358	0.0084
15031	0.5036	0.058
15032	0.593	0.148
15033	0.1554	0.0066
15034	0.163	0.0094
15035	0.1996	0.0106
15036	0.157	0.014
15037	0.0004	0.0006
15038	0.0504	0.0146
15039	0.0908	0.0184
15040	0.6396	0.03
15041	0.595	0.1472
15042	0.0862	0.0072
15043	0.0882	0.0068
15044	0.0634	0.0034
15045	0.0148	0.0042
15046	0.0006	0.0072
15047	0.0006	0.0002
15048	0.0008	0.0002
15049	0.002	0.0004
15050	0.1252	0.0342
15051	0.3942	0.0404
15052	0.4632	0.108
15053	0.1168	0.0178
15054	0.2404	0.056
15055	0.2312	0.03
15056	0.023	0.0038
15057	0.0014	0.0002
15058	0.0544	0.0148
15059	0.154	0.0292
15060	0.422	0.038
15061	0.418	0.1024
15062	0.1444	0.005
15063	0.2584	0.0494
15064	0.0686	0.0068
15065	0.0272	0.0066
15066	0.0048	0.0148
15067	0.0338	0.0032
15068	0.1106	0.0228
15069	0.4134	0.0248
15070	0.4544	0.112
15071	0.1428	0.0086
15072	0.211	0.0458
15073	0.0868	0.0126
15074	0.1356	0.0352
15075	0	0.0004
15076	0.0004	0.0002
15077	0.03	0
15078	0.5094	0.0222
15079	0.5232	0.1276
15080	0.1564	0.0006
15081	0.258	0.0508
15082	0.2686	0.0392
15083	0.2308	0.0002
15084	0.0004	0
15085	0.0006	0.0004
15086	0.0126	0.0014
15087	0.486	0.017
15088	0.5024	0.125
15089	0.2188	0.029
15090	0.3484	0.072
15091	0.4308	0.031
15092	0.2812	0.0002
15093	0.0008	0.0006
15094	0.0006	0.0006
15095	0.001	0.0002
15096	0.0866	0.0214
15097	0.3302	0.0394
15098	0.4834	0.0882
15099	0.3748	0.0812
15100	0.3212	0.0276
15101	0.2466	0.0002
15102	0.0354	0.0002
15103	0.0006	0.0002
15104	0.03	0.0132
15105	0.0328	0.0036
15106	0.3112	0.0332
15107	0.521	0.097
15108	0.3416	0.0812
15109	0.1996	0.0296
15110	0.0742	0.0052
15111	0.0394	0.0048
15112	0.079	0.0202
15113	0.0274	0.0076
15114	0.0162	0.0086
15115	0.3302	0.0254
15116	0.5486	0.0956
15117	0.3762	0.0908
15118	0.1396	0.0258
15119	0.0922	0.0054
15120	0.1064	0.0156
15121	0.0442	0.0124
15122	0.0088	0.005
15123	0.0096	0
15124	0.2804	0.0286
15125	0.684	0.0996
15126	0.5242	0.104
15127	0.3684	0.0082
15128	0.3128	0.0048
15129	0.3046	0.021
15130	0.0186	0.0132
15131	0.0008	0
15132	0.0046	0
15133	0.1096	0.0234
15134	0.5026	0.057
15135	0.4694	0.1072
15136	0.2068	0.0296
15137	0.3356	0.0754
15138	0.3096	0.035
15139	0.0144	0
15140	0.0008	0.0006
15141	0.0532	0.0192
15142	0.1378	0.0372
15143	0.3678	0.0354
15144	0.3432	0.0822
15145	0.1478	0.0324
15146	0.226	0.0578
15147	0.0528	0.009
15148	0.034	0.0094
15149	0.0636	0.013
15150	0.1644	0.0252
15151	0.203	0.0434
15152	0.3402	0.0346
15153	0.2976	0.0676
15154	0.2548	0.0448
15155	0.2324	0.0404
15156	0.0042	0
15157	0.0212	0
15158	0.0828	0.021
15159	0.1928	0.0268
15160	0.221	0.0438
15161	0.3208	0.0342
15162	0.319	0.0686
15163	0.2618	0.05
15164	0.215	0.0354
15165	0.0008	0.0006
15166	0.0458	0.0122
15167	0.081	0.021
15168	0.1924	0.0274
15169	0.2186	0.0436
15170	0.3204	0.0344
15171	0.3326	0.0678
15172	0.2554	0.0528
15173	0.1772	0.0298
15174	0.0084	0.0002
15175	0.0276	0.0002
15176	0.1222	0.0232
15177	0.2036	0.0296
15178	0.2182	0.046
15179	0.3084	0.0412
15180	0.4094	0.0886
15181	0.2704	0.0542
15182	0.143	0.0242
15183	0.0012	0
15184	0.0278	0.0006
15185	0.1268	0.023
15186	0.2142	0.0332
15187	0.1994	0.041
15188	0.3148	0.0416
15189	0.4248	0.0714
15190	0.3268	0.0664
15191	0.072	0.0002
15192	0.0016	0
15193	0.059	0.015
15194	0.1144	0.0226
15195	0.1998	0.032
15196	0.198	0.0404
15197	0.3152	0.0316
15198	0.4394	0.076
15199	0.3354	0.0546
15200	0.0436	0.0046
15201	0.0368	0.0092
15202	0.0882	0.0204
15203	0.1288	0.023
15204	0.1946	0.0318
15205	0.1986	0.0402
15206	0.3188	0.0318
15207	0.4474	0.072
15208	0.3102	0.0518
15209	0.0296	0.0028
15210	0.0522	0.013
15211	0.0898	0.0212
15212	0.1236	0.0228
15213	0.1906	0.0306
15214	0.1984	0.04
15215	0.3226	0.0324
15216	0.4102	0.0702
15217	0.24	0.0468
15218	0.0432	0.008
15219	0.076	0.0192
15220	0.0906	0.0216
15221	0.12	0.0228
15222	0.1848	0.03
15223	0.2	0.0394
15224	0.3266	0.0332
15225	0.3878	0.0706
15226	0.1942	0.0408
15227	0.0586	0.0138
15228	0.0868	0.021
15229	0.0924	0.0224
15230	0.1138	0.0224
15231	0.1788	0.0284
15232	0.2036	0.039
15233	0.331	0.0376
15234	0.3534	0.0672
15235	0.1634	0.0372
15236	0.0706	0.017
15237	0.0924	0.0214
15238	0.0926	0.023
15239	0.1098	0.0222
15240	0.1734	0.0278
15241	0.2178	0.039
15242	0.3352	0.0382
15243	0.3406	0.0752
15244	0.149	0.035
15245	0.0856	0.0192
15246	0.0938	0.0226
15247	0.09	0.022
15248	0.1046	0.0224
15249	0.1698	0.027
15250	0.2176	0.0386
15251	0.3478	0.0388
15252	0.3316	0.0746
15253	0.1162	0.0274
15254	0.0912	0.0206
15255	0.0942	0.0222
15256	0.0906	0.022
15257	0.0998	0.022
15258	0.164	0.0256
15259	0.2214	0.0388
15260	0.3686	0.0394
15261	0.3312	0.0746
15262	0.1174	0.0272
15263	0.0962	0.0216
15264	0.0936	0.0224
15265	0.0892	0.0224
15266	0.0938	0.0222
15267	0.158	0.024
15268	0.2232	0.0382
15269	0.3706	0.044
15270	0.3148	0.0706
15271	0.1222	0.0278
15272	0.097	0.0222
15273	0.0914	0.0222
15274	0.09	0.0222
15275	0.0894	0.0222
15276	0.153	0.0228
15277	0.2406	0.0384
15278	0.3722	0.044
15279	0.3186	0.0712
15280	0.1248	0.0286
15281	0.1	0.0218
15282	0.0922	0.022
15283	0.0892	0.0218
15284	0.0864	0.0224
15285	0.1502	0.0214
15286	0.2438	0.0386
15287	0.3764	0.0446
15288	0.321	0.072
15289	0.1272	0.0286
15290	0.1	0.0224
15291	0.0922	0.0218
15292	0.0886	0.0218
15293	0.0792	0.0218
15294	0.1054	0.0208
15295	0.2294	0.0346
15296	0.3804	0.0454
15297	0.3232	0.072
15298	0.1268	0.0294
15299	0.0974	0.0224
15300	0.0908	0.022
15301	0.0866	0.0222
15302	0.0764	0.0212
15303	0.085	0.0206
15304	0.2184	0.031
15305	0.3824	0.045
15306	0.3262	0.0724
15307	0.1266	0.03
15308	0.0956	0.0218
15309	0.0924	0.022
15310	0.0846	0.0214
15311	0.0714	0.0204
15312	0.0824	0.03
15313	0.1976	0.0246
15314	0.3834	0.0454
15315	0.3312	0.073
15316	0.1304	0.0308
15317	0.0962	0.022
15318	0.0908	0.0214
15319	0.0812	0.021
15320	0.1062	0.0286
15321	0.1092	0.0218
15322	0.206	0.0288
15323	0.3866	0.0452
15324	0.3378	0.074
15325	0.1374	0.0318
15326	0.0942	0.0222
15327	0.088	0.021
15328	0.1128	0.0218
15329	0.1046	0.0274
15330	0.102	0.0212
15331	0.205	0.0354
15332	0.3838	0.0442
15333	0.3428	0.0742
15334	0.1342	0.0318
15335	0.092	0.0216
15336	0.0924	0.0214
15337	0.1102	0.0224
15338	0.1002	0.0262
15339	0.084	0.0228
15340	0.1954	0.0274
15341	0.3858	0.0568
15342	0.3472	0.0746
15343	0.1348	0.0324
15344	0.0928	0.0218
15345	0.0944	0.022
15346	0.1076	0.0226
15347	0.093	0.0254
15348	0.0576	0.0204
15349	0.1816	0.0276
15350	0.3718	0.0404
15351	0.3482	0.0748
15352	0.1368	0.0328
15353	0.0942	0.022
15354	0.0974	0.0224
15355	0.1032	0.023
15356	0.0846	0.0234
15357	0.064	0.0208
15358	0.1772	0.0254
15359	0.3742	0.041
15360	0.3498	0.075
15361	0.14	0.0332
15362	0.0976	0.0224
15363	0.0984	0.0228
15364	0.0974	0.0232
15365	0.0776	0.0214
15366	0.059	0.0218
15367	0.172	0.0234
15368	0.376	0.0406
15369	0.3542	0.0798
15370	0.127	0.0304
15371	0.0986	0.023
15372	0.1004	0.0232
15373	0.0926	0.0226
15374	0.0762	0.0212
15375	0.0668	0.0208
15376	0.1768	0.0262
15377	0.3946	0.0404
15378	0.3608	0.0804
15379	0.1318	0.0314
15380	0.1014	0.0226
15381	0.099	0.0228
15382	0.0882	0.0216
15383	0.0746	0.0206
15384	0.0552	0.0206
15385	0.1702	0.0318
15386	0.389	0.0406
15387	0.3666	0.081
15388	0.1374	0.0326
15389	0.1002	0.0226
15390	0.095	0.0224
15391	0.0848	0.0212
15392	0.0704	0.0202
15393	0.0512	0.0104
15394	0.2002	0.041
15395	0.397	0.0402
15396	0.3752	0.0812
15397	0.1466	0.0344
15398	0.105	0.0228
15399	0.097	0.0218
15400	0.082	0.0206
15401	0.0244	0.0098
15402	0.0972	0.0206
15403	0.209	0.034
15404	0.4004	0.041
15405	0.3812	0.0816
15406	0.1504	0.035
15407	0.1154	0.0222
15408	0.0916	0.0214
15409	0.0418	0.0106
15410	0.0694	0.0202
15411	0.0828	0.0004
15412	0.2344	0.0402
15413	0.403	0.0418
15414	0.3892	0.0836
15415	0.1704	0.036
15416	0.1232	0.022
15417	0.0536	0.0118
15418	0.0758	0.019
15419	0.025	0.0104
15420	0.1416	0.021
15421	0.2504	0.044
15422	0.4074	0.0412
15423	0.3972	0.0828
15424	0.1772	0.037
15425	0.1334	0.0136
15426	0.0772	0.0186
15427	0.035	0.0098
15428	0.0688	0.0202
15429	0.113	0.0092
15430	0.2686	0.0566
15431	0.4116	0.0418
15432	0.4038	0.084
15433	0.2028	0.0328
15434	0.1204	0.0148
15435	0.05	0.0116
15436	0.0788	0.0198
15437	0.0204	0.0102
15438	0.1566	0.0298
15439	0.2754	0.049
15440	0.4172	0.0424
15441	0.3918	0.0842
15442	0.1514	0.0308
15443	0.099	0.0078
15444	0.0702	0.0174
15445	0.0392	0.0112
15446	0.0098	0.0202
15447	0.1344	0.0006
15448	0.2944	0.0504
15449	0.4262	0.0456
15450	0.395	0.085
15451	0.1616	0.0248
15452	0.1166	0.0114
15453	0.0486	0.0122
15454	0.0918	0.0208
15455	0.0506	0.0162
15456	0.1476	0.0002
15457	0.3106	0.0558
15458	0.4314	0.0444
15459	0.381	0.0858
15460	0.1244	0.0208
15461	0.0854	0.0064
15462	0.069	0.0172
15463	0.0656	0.0174
15464	0.0006	0.0096
15465	0.1798	0.0198
15466	0.3178	0.055
15467	0.4388	0.0452
15468	0.3606	0.086
15469	0.0824	0.0124
15470	0.102	0.016
15471	0.0704	0.018
15472	0.0322	0.0096
15473	0.0098	0.02
15474	0.1718	0.0002
15475	0.3412	0.0594
15476	0.4434	0.0464
15477	0.35	0.0814
15478	0.1014	0.012
15479	0.1248	0.0182
15480	0.0388	0.01
15481	0.0902	0.0218
15482	0.0354	0.013
15483	0.1914	0
15484	0.37	0.067
15485	0.43	0.0476
15486	0.3484	0.0772
15487	0.0968	0.0142
15488	0.0992	0.0114
15489	0.0864	0.021
15490	0.0494	0.0144
15491	0.0006	0.009
15492	0.2186	0.0102
15493	0.4092	0.0798
15494	0.418	0.0566
15495	0.323	0.0738
15496	0.1008	0.008
15497	0.1456	0.0186
15498	0.0706	0.021
15499	0.0014	0.0002
15500	0.0006	0.0002
15501	0.2264	0.0002
15502	0.4156	0.076
15503	0.4078	0.0498
15504	0.2912	0.0688
15505	0.1022	0.0136
15506	0.1744	0.0222
15507	0.0794	0.0216
15508	0.0006	0.0008
15509	0.0012	0.0004
15510	0.2292	0.0214
15511	0.3872	0.0664
15512	0.3902	0.0528
15513	0.2608	0.0644
15514	0.098	0.0182
15515	0.1378	0.0218
15516	0.0412	0.011
15517	0.0282	0.0096
15518	0.033	0.0206
15519	0.2206	0.0006
15520	0.4138	0.0734
15521	0.379	0.0512
15522	0.2718	0.0634
15523	0.144	0.0206
15524	0.1408	0.0128
15525	0.0344	0.0098
15526	0.0766	0.0208
15527	0.0004	0.0098
15528	0.2488	0.0206
15529	0.4172	0.0724
15530	0.3782	0.0524
15531	0.279	0.0632
15532	0.0942	0.0144
15533	0.089	0.0098
15534	0.0758	0.02
15535	0.0128	0.0088
15536	0.0002	0.0194
15537	0.1912	0
15538	0.43	0.074
15539	0.387	0.0538
15540	0.2756	0.06
15541	0.0822	0.0068
15542	0.1244	0.0166
15543	0.042	0.0112
15544	0.0896	0.0212
15545	0.0586	0.019
15546	0.2394	0.0104
15547	0.4162	0.0694
15548	0.41	0.065
15549	0.3262	0.0646
15550	0.1328	0.0264
15551	0.106	0.0178
15552	0.0814	0.0206
15553	0.1162	0.0302
15554	0.0324	0.0194
15555	0.1974	0.0004
15556	0.3998	0.065
15557	0.3656	0.055
15558	0.2532	0.0506
15559	0.0844	0.0198
15560	0.1018	0.0188
15561	0.125	0.0212
15562	0.1298	0.0334
15563	0.007	0.0106
15564	0.186	0.0072
15565	0.4054	0.0688
15566	0.3616	0.0608
15567	0.2294	0.047
15568	0.085	0.0138
15569	0.1388	0.0326
15570	0.21	0.0408
15571	0.1128	0.0318
15572	0.0008	0
15573	0.1842	0.0024
15574	0.3886	0.0618
15575	0.3252	0.057
15576	0.1604	0.0402
15577	0.0656	0.0162
15578	0.124	0.0212
15579	0.2074	0.0472
15580	0.0872	0.0272
15581	0.001	0.0016
15582	0.1864	0.0202
15583	0.3678	0.0558
15584	0.3064	0.0576
15585	0.1454	0.0374
15586	0.0782	0.0182
15587	0.1354	0.0226
15588	0.181	0.046
15589	0.0044	0.0248
15590	0.0024	0.0102
15591	0.213	0.025
15592	0.3858	0.0586
15593	0.2988	0.058
15594	0.1412	0.0362
15595	0.0884	0.0206
15596	0.1956	0.0228
15597	0.1584	0.0404
15598	0.0044	0.0038
15599	0.004	0.014
15600	0.1862	0.006
15601	0.4088	0.0674
15602	0.2934	0.0588
15603	0.1482	0.0356
15604	0.1002	0.0216
15605	0.2018	0.0232
15606	0.1606	0.0416
15607	0.0004	0
15608	0.0016	0.0002
15609	0.2076	0.0072
15610	0.4352	0.0712
15611	0.2938	0.0594
15612	0.148	0.0364
15613	0.0998	0.0226
15614	0.1968	0.0292
15615	0.158	0.0398
15616	0.0014	0.0002
15617	0.0004	0
15618	0.2682	0.021
15619	0.4346	0.0704
15620	0.2966	0.0604
15621	0.1506	0.0356
15622	0.104	0.0234
15623	0.1964	0.0238
15624	0.1318	0.0334
15625	0.0026	0.0036
15626	0.0458	0.0146
15627	0.205	0.0034
15628	0.439	0.0706
15629	0.3022	0.061
15630	0.1558	0.0366
15631	0.1088	0.024
15632	0.1596	0.0236
15633	0.1058	0.0276
15634	0.0006	0.0002
15635	0.001	0
15636	0.2368	0.0004
15637	0.4788	0.079
15638	0.3116	0.0616
15639	0.1638	0.0374
15640	0.1198	0.0244
15641	0.2138	0.024
15642	0.1098	0.0284
15643	0.0004	0.0004
15644	0.0004	0
15645	0.2718	0.0214
15646	0.4652	0.0752
15647	0.3174	0.0628
15648	0.1676	0.038
15649	0.128	0.025
15650	0.186	0.0256
15651	0.0612	0.0154
15652	0.0138	0.007
15653	0.044	0.018
15654	0.2304	0.0002
15655	0.4748	0.0768
15656	0.3246	0.064
15657	0.175	0.0384
15658	0.1444	0.0254
15659	0.1556	0.0214
15660	0.0254	0.007
15661	0.029	0.0146
15662	0.001	0
15663	0.2682	0.0024
15664	0.5158	0.0902
15665	0.331	0.0648
15666	0.1904	0.0392
15667	0.161	0.026
15668	0.1894	0.0112
15669	0.0588	0.0204
15670	0.0002	0.0004
15671	0.0008	0.0004
15672	0.2616	0.0002
15673	0.5204	0.0992
15674	0.3436	0.066
15675	0.2046	0.041
15676	0.1614	0.0208
15677	0.2452	0.0198
15678	0.0848	0.022
15679	0.0004	0.0006
15680	0.0006	0
15681	0.262	0.021
15682	0.487	0.0752
15683	0.3498	0.0794
15684	0.168	0.0398
15685	0.1058	0.0204
15686	0.1372	0.0198
15687	0.0368	0.0102
15688	0.026	0.0102
15689	0.0508	0.0206
15690	0.2528	0.0002
15691	0.5196	0.0826
15692	0.3548	0.0694
15693	0.192	0.0398
15694	0.1832	0.0206
15695	0.1762	0.0116
15696	0.0372	0.0102
15697	0.07	0.0202
15698	0.0012	0
15699	0.2794	0.0142
15700	0.55	0.1012
15701	0.363	0.0708
15702	0.218	0.0392
15703	0.1372	0.012
15704	0.1356	0.0104
15705	0.0852	0.0212
15706	0.0286	0.011
15707	0.0002	0.0096
