#time,	NE,	NI
11738	0.0014	0.0006
11739	0.0118	0.0028
11740	0.0712	0.015
11741	0.1078	0.0254
11742	0.1206	0.0276
11743	0.0918	0.0232
11744	0.0874	0.0156
11745	0.1674	0.0398
11746	0.0982	0.0146
11747	0.1556	0.04
11748	0.1036	0.0284
11749	0.1502	0.0394
11750	0.1124	0.0276
11751	0.1588	0.037
11752	0.2342	0.0528
11753	0.2206	0.0478
11754	0.1478	0.037
11755	0.0392	0
11756	0.1206	0.03
11757	0.1182	0.0238
11758	0.1798	0.0412
11759	0.1222	0.0354
11760	0.0686	0.021
11761	0.145	0.0482
11762	0.1362	0.0306
11763	0.1306	0.0488
11764	0.241	0.0552
11765	0.1188	0.0298
11766	0.0604	0.0064
11767	0.12	0.0302
11768	0.0364	0.0112
11769	0.1066	0.0268
11770	0.0074	0
11771	0.0192	0.0032
11772	0.0456	0.003
11773	0.2012	0.0502
11774	0.0284	0
11775	0.118	0.0294
11776	0.0712	0.0004
11777	0.2364	0.0596
11778	0.0386	0.0004
11779	0.2106	0.0526
11780	0.0252	0.0098
11781	0.098	0.0242
11782	0.1318	0.0204
11783	0.2152	0.0576
11784	0.1472	0.0316
11785	0.1812	0.046
11786	0.0272	0.0074
11787	0.1054	0.0242
11788	0.085	0.0212
11789	0.0156	0.0062
11790	0.0094	0.0022
11791	0.0086	0.0126
11792	0.003	0.0022
11793	0.0032	0.0006
11794	0.061	0.015
11795	0.0862	0.0206
11796	0.0258	0.0006
11797	0.1372	0.0346
11798	0.062	0.01
11799	0.199	0.0506
11800	0.1656	0.0356
11801	0.1396	0.0258
11802	0.116	0.0378
11803	0.0402	0.0102
11804	0.1112	0.0282
11805	0.001	0.0022
11806	0.001	0.0002
11807	0.0126	0.0088
11808	0.136	0.0374
11809	0.0896	0.0128
11810	0.2318	0.058
11811	0.0466	0.0102
11812	0.17	0.0416
11813	0.111	0.0288
11814	0.1164	0.0312
11815	0.0412	0.0032
11816	0.1314	0.0376
11817	0.0682	0.0152
11818	0.108	0.027
11819	0.0174	0
11820	0.0606	0.0154
11821	0.0814	0.0202
11822	0.056	0.0102
11823	0.201	0.047
11824	0.135	0.0342
11825	0.0546	0.006
11826	0.1384	0.0348
11827	0.027	0.0058
11828	0.0216	0.0004
11829	0.0934	0.0238
11830	0.0164	0.004
11831	0.1598	0.0372
11832	0.2168	0.047
11833	0.1826	0.041
11834	0.2232	0.053
11835	0.15	0.0292
11836	0.152	0.0382
11837	0.1114	0.0238
11838	0.0898	0.0208
11839	0.0992	0.025
11840	0.0314	0.007
11841	0.0216	0.0054
11842	0.0014	0.0002
11843	0.0794	0.021
11844	0.0674	0.0136
11845	0.1228	0.0304
11846	0.1444	0.0354
11847	0.1732	0.0408
11848	0.2006	0.0524
11849	0.0336	0.01
11850	0.0066	0.0102
11851	0.0206	0.0094
11852	0.0972	0.0254
11853	0.0196	0.0116
11854	0.0242	0.0086
11855	0.0146	0.004
11856	0.0566	0.009
11857	0.1482	0.0364
11858	0.1516	0.04
11859	0.0858	0.0214
11860	0.0036	0.001
11861	0.0912	0.0228
11862	0.0546	0.0216
11863	0.0972	0.0234
11864	0.1968	0.0486
11865	0.112	0.017
11866	0.2386	0.0662
11867	0.0484	0.0026
11868	0.1328	0.0332
11869	0.0336	0.0074
11870	0.2194	0.0552
11871	0.0914	0.023
11872	0.0184	0.0002
11873	0.1026	0.0256
11874	0.0614	0.0072
11875	0.1208	0.0302
11876	0.0254	0.004
11877	0.0994	0.0248
11878	0.0232	0
11879	0.1186	0.03
11880	0.0174	0.0022
11881	0.1158	0.0286
11882	0.1526	0.03
11883	0.2384	0.0664
11884	0.1454	0.0492
11885	0.0748	0.034
11886	0.273	0.083
11887	0.1	0.0252
11888	0.0454	0.0054
11889	0.2172	0.0542
11890	0.0684	0.0092
11891	0.119	0.0298
11892	0.033	0.0056
11893	0.0996	0.0248
11894	0.0006	0.0002
11895	0.0008	0.0004
11896	0.0006	0.0002
11897	0.0332	0.005
11898	0.1454	0.034
11899	0.1948	0.044
11900	0.1522	0.0468
11901	0.171	0.0526
11902	0.0882	0.0292
11903	0.057	0.0102
11904	0.1138	0.029
11905	0.0066	0.0002
11906	0.0034	0.0004
11907	0.039	0.0074
11908	0.1246	0.0314
11909	0.08	0.0116
11910	0.2102	0.0528
11911	0.0706	0.0116
11912	0.185	0.0444
11913	0.1664	0.0408
11914	0.168	0.047
11915	0.2058	0.0688
11916	0.0664	0.0302
11917	0.1404	0.0346
11918	0.2174	0.0456
11919	0.2022	0.0496
11920	0.1166	0.027
11921	0.1966	0.0494
11922	0.2018	0.0456
11923	0.2714	0.063
11924	0.1254	0.0232
11925	0.2624	0.0658
11926	0.082	0.0186
11927	0.1674	0.04
11928	0.0172	0.0054
11929	0.0018	0.0002
11930	0.045	0.0076
11931	0.081	0.0208
11932	0.0054	0.0006
11933	0.0036	0.0004
11934	0.0592	0.016
11935	0.0886	0.018
11936	0.2004	0.0506
11937	0.0226	0.0014
11938	0.1206	0.0288
11939	0.0452	0.0042
11940	0.205	0.0516
11941	0.0882	0.0128
11942	0.125	0.0356
11943	0.1412	0.0372
11944	0.3456	0.0784
11945	0.2894	0.0724
11946	0.1362	0.0292
11947	0.098	0.0258
11948	0.054	0.0046
11949	0.2052	0.0514
11950	0.0316	0.0042
11951	0.1326	0.0348
11952	0.0616	0.0072
11953	0.211	0.0472
11954	0.164	0.0238
11955	0.2752	0.0724
11956	0.187	0.0384
11957	0.1948	0.0484
11958	0.1016	0.0108
11959	0.2112	0.0538
11960	0.0036	0.0004
11961	0.0284	0
11962	0.09	0.0226
11963	0.0268	0.0002
11964	0.1054	0.0264
11965	0.0262	0
11966	0.1076	0.0272
11967	0.0108	0
11968	0.1158	0.0288
11969	0.0302	0.0008
11970	0.1136	0.0288
11971	0.0072	0.002
11972	0.022	0.0054
11973	0.128	0.0316
11974	0.2524	0.0576
11975	0.2696	0.0664
11976	0.0946	0.0178
11977	0.2074	0.052
11978	0.0664	0.0134
11979	0.1686	0.0494
11980	0.0684	0.0082
11981	0.1292	0.0326
11982	0.134	0.0256
11983	0.1694	0.0396
11984	0.2248	0.0456
11985	0.29	0.0694
11986	0.1642	0.0382
11987	0.2062	0.0516
11988	0.0254	0.0014
11989	0.1202	0.0302
11990	0.0846	0.013
11991	0.2036	0.0508
11992	0.1324	0.0302
11993	0.116	0.0264
11994	0.1638	0.037
11995	0.133	0.03
11996	0.1246	0.0288
11997	0.1434	0.029
11998	0.1614	0.0334
11999	0.1366	0.0302
12000	0.1082	0.0174
12001	0.2004	0.04
12002	0.1462	0.0312
12003	0.1468	0.0294
12004	0.156	0.032
12005	0.1422	0.03
12006	0.1766	0.0392
12007	0.164	0.0308
12008	0.1336	0.0294
12009	0.176	0.0338
12010	0.2064	0.0462
12011	0.1504	0.0292
12012	0.217	0.0548
12013	0.043	0
12014	0.218	0.0546
12015	0.0656	0
12016	0.234	0.0584
12017	0.0778	0.008
12018	0.2366	0.059
12019	0.1066	0.0132
12020	0.2796	0.0698
12021	0.063	0.01
12022	0.2338	0.0586
12023	0.0438	0.003
12024	0.1408	0.0342
12025	0.0572	0.0056
12026	0.21	0.0468
12027	0.1532	0.035
12028	0.1446	0.0432
12029	0.1492	0.0416
12030	0.147	0.0294
12031	0.1574	0.0388
12032	0.1792	0.0442
12033	0.2224	0.0544
12034	0.0752	0.0184
12035	0.0818	0.0174
12036	0.0868	0.0212
12037	0.1422	0.035
12038	0.1472	0.0288
12039	0.221	0.0594
12040	0.1634	0.03
12041	0.2364	0.0616
12042	0.077	0.0202
12043	0.2024	0.0566
12044	0.0468	0.0106
12045	0.119	0.0332
12046	0.0444	0.0036
12047	0.1076	0.0268
12048	0.0632	0.0104
12049	0.1174	0.0294
12050	0.0108	0.0004
12051	0.1122	0.0284
12052	0.0142	0
12053	0.0988	0.0246
12054	0.0036	0.0006
12055	0.0538	0.0132
12056	0.0924	0.026
12057	0.2862	0.0678
12058	0.167	0.0398
12059	0.3546	0.0906
12060	0.1398	0.0272
12061	0.1134	0.0284
12062	0.032	0.0002
12063	0.1182	0.0294
12064	0.038	0.0068
12065	0.109	0.0276
12066	0.0004	0
12067	0.016	0.0038
12068	0.1244	0.0266
12069	0.1738	0.0434
12070	0.0002	0.009
12071	0.0006	0.0002
12072	0.0006	0.0036
12073	0.001	0.0034
12074	0.0608	0.0136
12075	0.0476	0.0182
12076	0.0662	0.0172
12077	0.2228	0.0554
12078	0.1876	0.0508
12079	0.2244	0.0578
12080	0.002	0.0002
12081	0.0876	0.024
12082	0.066	0.0144
12083	0.161	0.0396
12084	0.1392	0.0348
12085	0.0498	0.0114
12086	0.056	0.0136
12087	0.0398	0.0064
12088	0.1388	0.0348
12089	0.1866	0.0326
12090	0.2274	0.0568
12091	0.0902	0.0094
12092	0.2336	0.0584
12093	0.0892	0.0176
12094	0.2226	0.0558
12095	0.0012	0.0006
12096	0.0194	0.0062
12097	0.0986	0.0148
12098	0.1396	0.031
12099	0.09	0.0238
12100	0.069	0.0116
12101	0.1686	0.0418
12102	0.0834	0.0098
12103	0.2534	0.063
12104	0.1116	0.027
12105	0.1392	0.0322
12106	0.131	0.034
12107	0.0236	0.0062
12108	0.019	0.006
12109	0.0154	0.0002
12110	0.0438	0.0104
12111	0.0104	0.0016
12112	0.0884	0.0218
12113	0.1216	0.0286
12114	0.1656	0.0496
12115	0.2076	0.051
12116	0.1502	0.0328
12117	0.1308	0.0374
12118	0.0462	0.0054
12119	0.167	0.0422
12120	0.0146	0.0098
12121	0.1162	0.0382
12122	0.004	0.0092
12123	0.0274	0.003
12124	0.106	0.0266
12125	0.0006	0.0002
12126	0.0114	0.003
12127	0.0196	0.0038
12128	0.0996	0.025
12129	0.1194	0.0152
12130	0.1794	0.0448
12131	0.0014	0.0002
12132	0.0108	0
12133	0.1184	0.0296
12134	0.0776	0.012
12135	0.1684	0.041
12136	0.1194	0.0306
12137	0.0346	0.0028
12138	0.118	0.0322
12139	0.0148	0.0024
12140	0.1188	0.026
12141	0.1136	0.0274
12142	0.0298	0.0074
12143	0.106	0.0274
12144	0.0016	0.0004
12145	0.0006	0
12146	0.0006	0.0002
12147	0.0006	0.0002
12148	0.0002	0.0002
12149	0.0202	0.0048
12150	0.0222	0.0074
12151	0.036	0.0132
12152	0.118	0.0364
12153	0.2456	0.0488
12154	0.4364	0.1198
12155	0.1046	0.0282
12156	0.001	0
12157	0.0012	0.0048
12158	0.001	0.0024
12159	0.0016	0.0002
12160	0.0004	0.0004
12161	0.0012	0.0006
12162	0.0108	0.0028
12163	0.092	0.0206
12164	0.1374	0.032
12165	0.1008	0.0256
12166	0.0174	0.0034
12167	0.0132	0.0038
12168	0.0982	0.0242
12169	0.0834	0.012
12170	0.2532	0.0626
12171	0.1286	0.0236
12172	0.2506	0.0638
12173	0.1898	0.0512
12174	0.0888	0.0216
12175	0.002	0.0012
12176	0.0026	0.0012
12177	0.0056	0.0014
12178	0.0808	0.0206
12179	0.0354	0.0112
12180	0.0692	0.0248
12181	0.1738	0.0478
12182	0.127	0.0358
12183	0.2134	0.0536
12184	0.1168	0.0298
12185	0.0982	0.0238
12186	0.0554	0.0138
12187	0.001	0.0004
12188	0.027	0.01
12189	0.0564	0.0138
12190	0.098	0.0244
12191	0.083	0.0252
12192	0.1482	0.0374
12193	0.0928	0.0126
12194	0.273	0.0704
12195	0.1342	0.031
12196	0.2604	0.0674
12197	0.1154	0.0242
12198	0.1334	0.033
12199	0.0608	0.0148
12200	0.0902	0.0228
12201	0.0048	0.0006
12202	0.1	0.0186
12203	0.2114	0.0548
12204	0.1222	0.0296
12205	0.2108	0.0532
12206	0.05	0.0002
12207	0.231	0.0578
12208	0.0284	0
12209	0.1024	0.0252
12210	0.0026	0.0006
12211	0.0294	0.0008
12212	0.0952	0.024
12213	0.0298	0.0004
12214	0.2062	0.0518
12215	0.048	0.007
12216	0.1416	0.0352
12217	0.0464	0.0064
12218	0.187	0.0474
12219	0.2656	0.0582
12220	0.2662	0.062
12221	0.1268	0.0334
12222	0.07	0.018
12223	0.144	0.0424
12224	0.1206	0.031
12225	0.0462	0.004
12226	0.1068	0.0266
12227	0.025	0.0002
12228	0.1216	0.0302
12229	0.1094	0.0128
12230	0.2744	0.0688
12231	0.0088	0.0032
12232	0.0692	0.0088
12233	0.1284	0.0322
12234	0.1306	0.0294
12235	0.1502	0.0316
12236	0.1222	0.0326
12237	0.0254	0.0008
12238	0.133	0.0334
12239	0.0478	0.0048
12240	0.1644	0.041
12241	0.0696	0.0116
12242	0.2014	0.041
12243	0.185	0.044
12244	0.122	0.0296
12245	0.1222	0.0352
12246	0.0436	0.0046
12247	0.158	0.0414
12248	0.1176	0.0142
12249	0.2844	0.0732
12250	0.0486	0.0034
12251	0.2088	0.0526
12252	0.0308	0
12253	0.1174	0.029
12254	0.0218	0.0054
12255	0.022	0.0056
12256	0.0464	0.0112
12257	0.1714	0.031
12258	0.228	0.0572
12259	0.1226	0.0154
12260	0.235	0.0578
12261	0.118	0.0214
12262	0.1692	0.0312
12263	0.1452	0.0356
12264	0.1046	0.0224
12265	0.1918	0.0428
12266	0.12	0.0298
12267	0.1258	0.0164
12268	0.2002	0.0486
12269	0.1186	0.026
12270	0.2152	0.0462
12271	0.1214	0.0404
12272	0.0968	0.0234
12273	0.1224	0.034
12274	0.0012	0.0038
12275	0.03	0.0084
12276	0.1654	0.0374
12277	0.0984	0.0246
12278	0.04	0.0004
12279	0.1456	0.0362
12280	0.089	0.0214
12281	0.064	0.0132
12282	0.1612	0.0404
12283	0.001	0.0022
12284	0.0162	0.0024
12285	0.1928	0.0504
12286	0.0176	0.001
12287	0.117	0.0292
12288	0.072	0.0092
12289	0.1992	0.0466
12290	0.172	0.0396
12291	0.31	0.0784
12292	0.0668	0.0122
12293	0.121	0.0312
12294	0.0396	0.0054
12295	0.1616	0.0364
12296	0.176	0.0404
12297	0.152	0.0358
12298	0.119	0.0296
12299	0.0606	0.0108
12300	0.1606	0.035
12301	0.1396	0.0364
12302	0.1086	0.0262
12303	0.0822	0.0136
12304	0.297	0.0724
12305	0.1542	0.0332
12306	0.1204	0.03
12307	0.0006	0
12308	0.0022	0.0002
12309	0.0252	0.0058
12310	0.0908	0.0264
12311	0.0844	0.022
12312	0.1978	0.0446
12313	0.3122	0.0748
12314	0.1804	0.03
12315	0.2792	0.0694
12316	0.0898	0.0212
12317	0.0558	0.01
12318	0.0852	0.0202
12319	0.0062	0.0012
12320	0.0014	0.0004
12321	0.0572	0.0056
12322	0.0884	0.0246
12323	0.2872	0.0674
12324	0.266	0.0676
12325	0.226	0.0564
12326	0.0586	0.0088
12327	0.2562	0.0646
12328	0.0084	0.0006
12329	0.0078	0.0008
12330	0.001	0.0026
12331	0.0006	0.0002
12332	0.0014	0.0002
12333	0.0244	0.0058
12334	0.0552	0.0166
12335	0.0988	0.0286
12336	0.1306	0.0342
12337	0.2092	0.0544
12338	0.2366	0.0596
12339	0.0034	0.0052
12340	0.0016	0.004
12341	0.0014	0.0018
12342	0.0008	0.0038
12343	0.001	0.0008
12344	0.0006	0.0002
12345	0.0002	0
12346	0.0004	0.0002
12347	0.029	0.0068
12348	0.074	0.0166
12349	0.142	0.0408
12350	0.356	0.0872
12351	0.2848	0.0688
12352	0.1904	0.0508
12353	0.1302	0.0276
12354	0.1236	0.0298
12355	0.0048	0.0004
12356	0.0054	0.0002
12357	0.042	0.0096
12358	0.0852	0.0164
12359	0.1962	0.049
12360	0.1174	0.0184
12361	0.3218	0.0806
12362	0.0296	0.003
12363	0.12	0.034
12364	0.043	0.0036
12365	0.1186	0.0298
12366	0.011	0
12367	0.115	0.0288
12368	0.0466	0.0062
12369	0.1196	0.0296
12370	0.0012	0.0004
12371	0.06	0.0152
12372	0.0682	0.0146
12373	0.1344	0.0262
12374	0.2118	0.0538
12375	0.0072	0.0012
12376	0.033	0.0078
12377	0.0012	0.0058
12378	0.0234	0.0116
12379	0.0054	0.0118
12380	0.066	0.024
12381	0.0914	0.026
12382	0.001	0.003
12383	0.0004	0.003
12384	0.0206	0.0046
12385	0.0548	0.0116
12386	0.1788	0.0446
12387	0.0482	0.0186
12388	0.1342	0.0322
12389	0.2404	0.0674
12390	0.3992	0.0984
12391	0.1954	0.0562
12392	0.0436	0.01
12393	0.0954	0.0238
12394	0.0012	0.0002
12395	0.001	0.0006
12396	0.0006	0.0002
12397	0.0008	0.0004
12398	0.0068	0.0004
12399	0.1062	0.0264
12400	0.142	0.0334
12401	0.4544	0.1136
12402	0.0346	0.0118
12403	0.1364	0.04
12404	0.0248	0.0092
12405	0.029	0.0164
12406	0.0834	0.0216
12407	0.0484	0.0098
12408	0.1076	0.0282
12409	0.1454	0.0424
12410	0.1754	0.037
12411	0.2362	0.0594
12412	0.0664	0.0104
12413	0.1282	0.0316
12414	0.044	0.0094
12415	0.1442	0.0346
12416	0.0888	0.0246
12417	0.0478	0.0044
12418	0.1202	0.0294
12419	0.0174	0.0106
12420	0.1008	0.027
12421	0.1904	0.0532
12422	0.0012	0
12423	0.0008	0.0002
12424	0.0012	0.0002
12425	0.0108	0.0024
12426	0.0668	0.0138
12427	0.0896	0.0262
12428	0.0162	0.01
12429	0.1236	0.0382
12430	0.1566	0.0298
12431	0.1194	0.0374
12432	0.0602	0.0178
12433	0.1256	0.0378
12434	0.1714	0.0352
12435	0.1368	0.0426
12436	0.0632	0.023
12437	0.0158	0.0062
12438	0.0746	0.0206
12439	0.0108	0.004
12440	0.0012	0
12441	0.0002	0.0004
12442	0.0202	0.004
12443	0.173	0.0396
12444	0.2128	0.0474
12445	0.3328	0.0856
12446	0.1656	0.0532
12447	0.2024	0.0476
12448	0.1538	0.0412
12449	0.0986	0.0276
12450	0.0112	0.0036
12451	0.0078	0.0034
12452	0.0296	0.008
12453	0.1678	0.042
12454	0.012	0.0054
12455	0.1152	0.0286
12456	0.0402	0.0022
12457	0.1512	0.0358
12458	0.1538	0.0324
12459	0.1494	0.0406
12460	0.1106	0.0224
12461	0.1876	0.0406
12462	0.1858	0.056
12463	0.1098	0.0202
12464	0.2352	0.0618
12465	0.0392	0.0004
12466	0.1198	0.0294
12467	0.0654	0.0104
12468	0.1596	0.0396
12469	0.1052	0.023
12470	0.233	0.0532
12471	0.246	0.053
12472	0.2976	0.0678
12473	0.1854	0.0376
12474	0.1542	0.0312
12475	0.117	0.0296
12476	0.036	0
12477	0.117	0.0294
12478	0.0458	0.0064
12479	0.1164	0.0294
12480	0.0008	0.0004
12481	0.001	0.0004
12482	0.0034	0.0006
12483	0.0968	0.0238
12484	0.0942	0.026
12485	0.093	0.0214
12486	0.2128	0.0568
12487	0.0284	0.0006
12488	0.1568	0.0384
12489	0.0884	0.0174
12490	0.2182	0.0568
12491	0.0952	0.0186
12492	0.2044	0.0528
12493	0.117	0.0132
12494	0.2404	0.058
12495	0.0458	0.0174
12496	0.1124	0.0226
12497	0.0614	0.0154
12498	0.0648	0.0078
12499	0.0928	0.0228
12500	0.1092	0.0152
12501	0.2806	0.0704
12502	0.1024	0.0202
12503	0.156	0.0306
12504	0.1622	0.039
12505	0.0986	0.0246
12506	0.0816	0.02
12507	0.1774	0.0376
12508	0.1878	0.0382
12509	0.275	0.06
12510	0.2462	0.062
12511	0.1848	0.0368
12512	0.1832	0.0362
12513	0.2082	0.0422
12514	0.206	0.0496
12515	0.0696	0.017
12516	0.0884	0.022
12517	0.0124	0.0002
12518	0.0782	0.0132
12519	0.1768	0.041
12520	0.1182	0.0338
12521	0.04	0.0144
12522	0.1058	0.0344
12523	0.1854	0.0464
12524	0.0668	0.0092
12525	0.1348	0.0402
12526	0.1548	0.0292
12527	0.2404	0.0576
12528	0.2028	0.0486
12529	0.1074	0.0234
12530	0.1916	0.0458
12531	0.1636	0.0352
12532	0.2404	0.0584
12533	0.21	0.046
12534	0.163	0.0414
12535	0.0518	0.0038
12536	0.212	0.0516
12537	0.139	0.0248
12538	0.1888	0.0414
12539	0.1112	0.0286
12540	0.2582	0.0526
12541	0.232	0.0516
12542	0.1436	0.0264
12543	0.1294	0.0322
12544	0.0218	0.0038
12545	0.163	0.036
12546	0.1188	0.0256
12547	0.169	0.0426
12548	0.0922	0.0152
12549	0.214	0.0534
12550	0.0672	0.0118
12551	0.2934	0.0812
12552	0.034	0.0038
12553	0.124	0.032
12554	0.0878	0.0152
12555	0.277	0.0674
12556	0.1248	0.03
12557	0.166	0.0414
12558	0.0642	0.0074
12559	0.2134	0.0536
12560	0.0554	0
12561	0.1938	0.0482
12562	0.0608	0.0076
12563	0.1982	0.0482
12564	0.1128	0.0228
12565	0.2062	0.0492
12566	0.155	0.0362
12567	0.1128	0.0272
12568	0.15	0.0396
12569	0.0114	0.0002
12570	0.087	0.0216
12571	0.001	0.0002
12572	0.011	0.0004
12573	0.1134	0.029
12574	0.0038	0.0004
12575	0.0034	0.0002
12576	0.0024	0.0004
12577	0.0026	0
12578	0.0008	0.0002
12579	0.001	0.0004
12580	0.0014	0.0004
12581	0.0624	0.0158
12582	0.005	0.0004
12583	0.059	0.006
12584	0.1288	0.0326
12585	0.0102	0.0026
12586	0.1266	0.0314
12587	0.1516	0.0378
12588	0.0244	0.0056
12589	0.0832	0.0106
12590	0.0992	0.025
12591	0.0382	0.0092
12592	0.1222	0.021
12593	0.248	0.061
12594	0.1048	0.03
12595	0.181	0.0514
12596	0.0604	0.012
12597	0.1042	0.026
12598	0.068	0.0084
12599	0.1058	0.0262
12600	0.012	0.0054
12601	0.0522	0.0024
12602	0.116	0.029
12603	0.0554	0.01
12604	0.1394	0.035
12605	0.0358	0.0064
12606	0.1444	0.0402
12607	0.181	0.0442
12608	0.1748	0.053
12609	0.0608	0.0104
12610	0.1124	0.0378
12611	0.0476	0.015
12612	0.1488	0.0362
12613	0.052	0.0092
12614	0.1482	0.0322
12615	0.2242	0.0468
12616	0.1698	0.0364
12617	0.1256	0.0308
12618	0.0076	0.0014
12619	0.0084	0.0014
12620	0.009	0.0016
12621	0.0428	0.0128
12622	0.0826	0.0202
12623	0.0726	0.0228
12624	0.155	0.037
12625	0.1602	0.0416
12626	0.1772	0.055
12627	0.0022	0.0078
12628	0.0068	0.0018
12629	0.0102	0.0024
12630	0.0896	0.0224
12631	0.0852	0.022
12632	0.0326	0.0008
12633	0.1166	0.029
12634	0.0144	0.0024
12635	0.091	0.021
12636	0.1788	0.05
12637	0.2112	0.056
12638	0.1202	0.0224
12639	0.2786	0.0678
12640	0.2262	0.0504
12641	0.1492	0.0298
12642	0.1198	0.03
12643	0.0184	0.0014
12644	0.0898	0.0218
12645	0.0612	0.0152
12646	0.0154	0.0044
12647	0.0008	0.0002
12648	0.0388	0.01
12649	0.0452	0.0166
12650	0.1252	0.0294
12651	0.0918	0.016
12652	0.2268	0.0538
12653	0.4108	0.1024
12654	0.214	0.0568
12655	0.1138	0.0302
12656	0.0742	0.0102
12657	0.0984	0.0242
12658	0.0756	0.0104
12659	0.1666	0.0416
12660	0.0062	0.003
12661	0.0376	0.0016
12662	0.198	0.041
12663	0.2372	0.0508
12664	0.16	0.0438
12665	0.106	0.0244
12666	0.2342	0.0626
12667	0.0806	0.0156
12668	0.2136	0.0514
12669	0.032	0.0076
12670	0.017	0.0044
12671	0.1696	0.043
12672	0.1116	0.0228
12673	0.2358	0.0578
12674	0.166	0.041
12675	0.1244	0.0338
12676	0.2236	0.0528
12677	0.1236	0.023
12678	0.1302	0.034
12679	0.0076	0.0022
12680	0.1422	0.0362
12681	0.0962	0.021
12682	0.1148	0.0322
12683	0.116	0.0226
12684	0.1372	0.0378
12685	0.0966	0.0182
12686	0.1516	0.0378
12687	0.1536	0.0302
12688	0.1266	0.0296
12689	0.0888	0.0166
12690	0.1032	0.0238
12691	0.0116	0.001
12692	0.0152	0.0038
12693	0.0918	0.024
12694	0.0382	0.0136
12695	0.1956	0.0498
12696	0.0022	0
12697	0.0442	0.0088
12698	0.0914	0.023
12699	0.058	0.01
12700	0.111	0.0274
12701	0.0272	0.0068
12702	0.051	0.0164
12703	0.1046	0.0262
12704	0.099	0.022
12705	0.318	0.0798
12706	0.1678	0.039
12707	0.1362	0.0334
12708	0.0744	0.012
12709	0.1104	0.0262
12710	0.0808	0.017
12711	0.073	0.0202
12712	0.0822	0.0142
12713	0.267	0.0666
12714	0.0808	0.0072
12715	0.2262	0.0564
12716	0.0564	0.0012
12717	0.2366	0.059
12718	0.0966	0.0152
12719	0.2036	0.0478
12720	0.1176	0.0292
12721	0.1232	0.0204
12722	0.2498	0.0624
12723	0.128	0.0294
12724	0.1214	0.026
12725	0.1376	0.0298
12726	0.1458	0.0394
12727	0.1196	0.0226
12728	0.0956	0.0236
12729	0.017	0.007
12730	0.0672	0.01
12731	0.12	0.0298
12732	0.0794	0.0098
12733	0.192	0.0414
12734	0.1718	0.0366
12735	0.1322	0.033
12736	0.0524	0.0032
12737	0.1318	0.0332
12738	0.0006	0.0002
12739	0.0002	0.0002
12740	0.0084	0
12741	0.1004	0.0252
12742	0.0182	0.0036
12743	0.1374	0.0314
12744	0.1048	0.026
12745	0.1086	0.016
12746	0.2068	0.0516
12747	0.0932	0.0122
12748	0.1932	0.0486
12749	0.1124	0.0206
12750	0.1464	0.0296
12751	0.1782	0.0374
12752	0.1882	0.0406
12753	0.1244	0.0296
12754	0.0982	0.0244
12755	0.0312	0
12756	0.1202	0.0298
12757	0.0324	0.0006
12758	0.189	0.047
12759	0.1594	0.0362
12760	0.205	0.0496
12761	0.171	0.0314
12762	0.2382	0.0594
12763	0.0788	0.0104
12764	0.234	0.059
12765	0.0332	0.0004
12766	0.119	0.0296
12767	0.0908	0.0162
12768	0.1312	0.0358
12769	0.1096	0.019
12770	0.1714	0.041
12771	0.2358	0.0496
12772	0.2956	0.0674
12773	0.1616	0.0368
12774	0.1288	0.0316
12775	0.1136	0.0284
12776	0.0068	0.001
12777	0.0168	0.0008
12778	0.048	0.0084
12779	0.2012	0.0456
12780	0.2078	0.0486
12781	0.1748	0.0398
12782	0.1684	0.042
12783	0.178	0.0452
12784	0.2058	0.0512
12785	0.0662	0.0082
12786	0.1174	0.028
12787	0.0922	0.0212
12788	0.0432	0.0018
12789	0.2076	0.0516
12790	0.0926	0.0194
12791	0.328	0.0786
12792	0.1378	0.0302
12793	0.0962	0.0232
12794	0.0934	0.0236
12795	0.1084	0.017
12796	0.1432	0.0368
12797	0.08	0.0102
12798	0.1046	0.026
12799	0.0628	0.006
12800	0.1432	0.0336
12801	0.0854	0.0186
12802	0.13	0.042
12803	0.1034	0.022
12804	0.347	0.0844
12805	0.177	0.0442
12806	0.0726	0.0114
12807	0.154	0.0444
12808	0.0938	0.0212
12809	0.1122	0.0334
12810	0.0382	0.0094
12811	0.0012	0.0008
12812	0.031	0.0156
12813	0.011	0.0004
12814	0.1128	0.0276
12815	0.1616	0.0302
12816	0.2626	0.065
12817	0.2002	0.0488
12818	0.208	0.0514
12819	0.1962	0.0536
12820	0.0246	0.0058
12821	0.0214	0.005
12822	0.0764	0.0194
12823	0.0808	0.0202
12824	0.0092	0
12825	0.1144	0.0286
12826	0.144	0.0296
12827	0.255	0.063
12828	0.1704	0.0474
12829	0.1818	0.0554
12830	0.0904	0.0228
12831	0.1826	0.0378
12832	0.1542	0.0312
12833	0.1518	0.0298
12834	0.1066	0.0266
12835	0.0312	0
12836	0.1132	0.0284
12837	0.0296	0.0002
12838	0.176	0.0438
12839	0.0256	0.0052
12840	0.1152	0.0338
12841	0.0452	0.0098
12842	0.217	0.0552
12843	0.0006	0.0002
12844	0.001	0
12845	0.0008	0
12846	0.0008	0.0002
12847	0.0158	0.0042
12848	0.0372	0.0102
12849	0.1016	0.0236
12850	0.1388	0.0422
12851	0.004	0.0074
12852	0.035	0.0084
12853	0.0056	0.0082
